seed,amplitude,snr,method,solver,protocol,distance,lam,penalty,sample_size,max_iterations,shrink,device,backend,field_scale,field_terms,loss,unexplained_pct,rms_log,planted_cv_pct,floor_pct,unexplained_brain_pct,rms_log_brain,planted_cv_brain_pct,floor_brain_pct,iterations,seconds,baseline_seconds,timestamp,git_commit,torch_version,host
1,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,5.15297,0.0521316,8.01912,0.0083344,3.0755,0.0311376,5.66111,0.00736837,50,2.923,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
1,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,9.02942,0.0908737,8.01912,0.0083344,5.58446,0.0563766,5.66111,0.00736837,50,2.999,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
1,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.19583,0.0740546,16.5439,0.014373,3.72531,0.0378928,11.5177,0.0107413,50,2.942,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
1,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.53685,0.0877154,16.5439,0.014373,4.71354,0.0479055,11.5177,0.0107413,50,2.935,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
1,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,10.2801,0.105101,16.5439,0.014373,6.03108,0.0610508,11.5177,0.0107413,50,3,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
2,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.72568,0.0171483,3.87511,0.00273464,0.729421,0.00730254,3.28263,0.00185466,50,2.931,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
2,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.73602,0.0277281,3.87511,0.00273464,1.69408,0.0171076,3.28263,0.00185466,50,2.937,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
2,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.41041,0.074535,3.87511,0.00273464,4.78589,0.0483455,3.28263,0.00185466,50,3.015,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
2,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.86286,0.0384606,7.6336,0.00623601,1.77088,0.0178177,6.49394,0.00474227,50,3.115,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
2,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,4.76461,0.048163,7.6336,0.00623601,2.67274,0.0270871,6.49394,0.00474227,50,2.931,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
2,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.76898,0.0787634,7.6336,0.00623601,4.9561,0.0502484,6.49394,0.00474227,50,2.978,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
2,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.67739,0.0770302,14.8258,0.0188542,3.86598,0.0392104,12.7108,0.0174539,50,3.029,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
2,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.33589,0.0842678,14.8258,0.0188542,4.4546,0.0453449,12.7108,0.0174539,50,3.058,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
2,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,9.34685,0.0953351,14.8258,0.0188542,5.44894,0.0555145,12.7108,0.0174539,50,3.076,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
3,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.66451,0.0167655,3.96223,0.001591,0.702574,0.0070606,2.92538,0.00121479,50,3.037,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
3,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.67486,0.0271015,3.96223,0.001591,1.63158,0.0164674,2.92538,0.00121479,50,3,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
3,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.14405,0.0718042,3.96223,0.001591,4.62972,0.0467883,2.92538,0.00121479,50,3.018,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
3,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.16708,0.0321377,8.00337,0.00308768,1.51312,0.0153219,5.87492,0.00213631,50,3.05,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
3,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.99843,0.0406482,8.00337,0.00308768,2.39779,0.0243246,5.87492,0.00213631,50,2.995,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
3,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.76989,0.0781518,8.00337,0.00308768,5.00609,0.0506283,5.87492,0.00213631,50,2.991,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
3,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.11308,0.0625202,16.3393,0.00715361,3.028,0.0308645,11.8498,0.00503285,50,3.026,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
3,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.07106,0.0728869,16.3393,0.00715361,3.88564,0.0397386,11.8498,0.00503285,50,2.992,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
3,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.8788,0.0913111,16.3393,0.00715361,5.32714,0.0542169,11.8498,0.00503285,50,3.007,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
4,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.86018,0.018811,4.78204,0.00301097,0.874715,0.0087363,3.64935,0.00229466,50,3.009,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
4,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.74911,0.0280387,4.78204,0.00301097,1.34535,0.0135509,3.64935,0.00229466,50,2.991,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
4,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.03339,0.0716938,4.78204,0.00301097,4.3571,0.0439577,3.64935,0.00229466,50,2.948,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
4,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.47113,0.035082,9.53594,0.00774396,1.92952,0.019063,7.282,0.00671299,50,3.039,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
4,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,4.09445,0.0420013,9.53594,0.00774396,2.01844,0.0203102,7.282,0.00671299,50,3.013,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
4,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.81126,0.0806462,9.53594,0.00774396,4.64428,0.0469488,7.282,0.00671299,50,2.991,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
4,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.72723,0.078496,18.9441,0.0310387,4.59005,0.0448703,14.4923,0.0302869,50,2.958,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
4,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.2237,0.0848894,18.9441,0.0310387,4.20806,0.0421398,14.4923,0.0302869,50,3.02,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
4,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,9.73519,0.103038,18.9441,0.0310387,5.11454,0.0522111,14.4923,0.0302869,50,2.974,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
5,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.18988,0.0220239,3.59851,0.0129451,0.899987,0.0090451,2.63017,0.0134565,50,2.999,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
5,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.30964,0.0235685,3.59851,0.0129451,1.4334,0.0144887,2.63017,0.0134565,50,2.961,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
5,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.73869,0.0675327,3.59851,0.0129451,4.48503,0.0452981,2.63017,0.0134565,50,3.003,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
5,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.72009,0.0371881,7.25264,0.0289317,1.54555,0.0155567,5.28404,0.0299439,50,3.014,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
5,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.54965,0.0361882,7.25264,0.0289317,1.92253,0.0195235,5.28404,0.0299439,50,3.021,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
5,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.33943,0.0635898,7.25264,0.0289317,4.3266,0.0438,5.28404,0.0299439,50,3.034,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
5,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,5.99469,0.0597404,14.7383,0.0709379,2.60826,0.0263957,10.6651,0.0724598,50,2.97,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
5,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.0824,0.0618178,14.7383,0.0709379,3.08529,0.031546,10.6651,0.0724598,50,3.009,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
5,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.13599,0.0731668,14.7383,0.0709379,4.52919,0.0462483,10.6651,0.0724598,50,3.085,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
6,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.71083,0.0173309,4.06629,0.00236199,0.732828,0.00735531,3.49629,0.00192267,50,3.03,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
6,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.78681,0.0284123,4.06629,0.00236199,1.39678,0.0140689,3.49629,0.00192267,50,3.039,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
6,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.91507,0.0701655,4.06629,0.00236199,4.21724,0.0425221,3.49629,0.00192267,50,3.023,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
6,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.59421,0.0368447,8.07184,0.00492231,1.51888,0.0153228,6.96086,0.00401434,50,2.986,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
6,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,4.54825,0.0469768,8.07184,0.00492231,2.05642,0.02085,6.96086,0.00401434,50,3.077,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
6,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.52003,0.0875415,8.07184,0.00492231,4.94014,0.0498428,6.96086,0.00401434,50,3.114,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
6,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.26336,0.0869819,15.9113,0.011515,3.6797,0.037705,13.797,0.00987448,50,3.02,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
6,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,9.30486,0.0982028,15.9113,0.011515,4.40103,0.0450777,13.797,0.00987448,50,2.993,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
6,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,10.9105,0.114888,15.9113,0.011515,5.75255,0.0585876,13.797,0.00987448,50,3.003,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
7,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.76574,0.0179991,5.05801,0.00312917,0.76122,0.00766074,4.27706,0.00246918,50,3.025,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
7,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.0664,0.0313565,5.05801,0.00312917,1.66907,0.0168589,4.27706,0.00246918,50,3.016,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
7,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.368,0.0748797,5.05801,0.00312917,4.56313,0.0461351,4.27706,0.00246918,50,3.015,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
7,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.59149,0.0371668,10.1879,0.00663565,1.57553,0.0159639,8.59942,0.00565098,50,2.988,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
7,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,4.69586,0.0486338,10.1879,0.00663565,2.43751,0.0247499,8.59942,0.00565098,50,3.028,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
7,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.28947,0.0849019,10.1879,0.00663565,5.00494,0.0506813,8.59942,0.00565098,50,2.901,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
7,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.67934,0.0812312,20.6432,0.0154814,3.91121,0.0401136,17.3717,0.0139716,50,2.944,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
7,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.50745,0.0898264,20.6432,0.0154814,4.59757,0.0471195,17.3717,0.0139716,50,2.984,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
7,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,9.6873,0.101859,20.6432,0.0154814,5.62296,0.0574071,17.3717,0.0139716,50,2.928,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
8,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.67412,0.017028,4.18503,0.00217594,0.754834,0.00756932,3.35071,0.00130623,50,2.905,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
8,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.78222,0.0284329,4.18503,0.00217594,1.41042,0.0142277,3.35071,0.00130623,50,3.051,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
8,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.54849,0.0767894,4.18503,0.00217594,4.59513,0.0463706,3.35071,0.00130623,50,2.998,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
8,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.06698,0.0313733,8.39204,0.00468117,1.42769,0.0143019,6.70955,0.00318396,50,3.101,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
8,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,4.14299,0.0428382,8.39204,0.00468117,2.01497,0.0204036,6.70955,0.00318396,50,3.017,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
8,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.12224,0.0831348,8.39204,0.00468117,4.81954,0.0486708,6.70955,0.00318396,50,2.984,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
8,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.28512,0.0650683,16.8781,0.0116011,3.1382,0.0313965,13.4553,0.00958733,50,2.977,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
8,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.8185,0.0712524,16.8781,0.0116011,3.33876,0.0338144,13.4553,0.00958733,50,2.912,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
8,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.46287,0.0890876,16.8781,0.0116011,4.55467,0.0464355,13.4553,0.00958733,50,2.977,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
9,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.22134,0.0225369,5.10647,0.00625156,0.915547,0.00922314,4.26559,0.00622246,50,3.004,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
9,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.46591,0.0352797,5.10647,0.00625156,1.87358,0.0188982,4.26559,0.00622246,50,2.926,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
9,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.02862,0.0810916,5.10647,0.00625156,4.98008,0.0502318,4.26559,0.00622246,50,2.912,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
9,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,5.72089,0.0591916,10.3212,0.0156022,2.90521,0.0295052,8.62854,0.0160915,50,2.922,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
9,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.27774,0.0749973,10.3212,0.0156022,4.08083,0.0413708,8.62854,0.0160915,50,2.861,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
9,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,9.59278,0.0981632,10.3212,0.0156022,5.77572,0.0583591,8.62854,0.0160915,50,2.853,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
9,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,10.0828,0.107485,21.0496,0.0420231,5.17269,0.0530521,17.644,0.04379,50,2.864,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
9,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,10.7307,0.114103,21.0496,0.0420231,5.78092,0.0591803,17.644,0.04379,50,2.855,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
9,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,11.1049,0.117634,21.0496,0.0420231,6.36194,0.0649572,17.644,0.04379,50,2.947,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
10,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.6813,0.0165419,4.29961,0.00355008,0.740797,0.00736714,3.72893,0.0032509,50,3.003,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
10,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.37968,0.0241058,4.29961,0.00355008,1.5678,0.0158367,3.72893,0.0032509,50,2.998,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
10,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.66107,0.0671864,4.29961,0.00355008,4.38931,0.044424,3.72893,0.0032509,50,2.979,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
10,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.17364,0.0318735,8.6009,0.00686183,1.64835,0.0166357,7.43999,0.00585708,50,2.989,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
10,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,4.082,0.0415677,8.6009,0.00686183,2.6521,0.0269835,7.43999,0.00585708,50,3.001,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
10,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.00613,0.0708319,8.6009,0.00686183,4.64682,0.0471514,7.43999,0.00585708,50,2.891,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
10,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.26619,0.0631635,17.2108,0.0134552,3.51029,0.0358513,14.8099,0.00995171,50,2.971,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
10,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.8639,0.0698054,17.2108,0.0134552,4.05102,0.0415055,14.8099,0.00995171,50,2.975,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
10,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.16527,0.0834236,17.2108,0.0134552,5.20282,0.0531765,14.8099,0.00995171,50,2.864,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
11,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,0.932729,0.00927168,4.13092,0.00249512,0.379479,0.00378254,3.25046,0.00198902,50,2.881,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
11,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.73295,0.0174868,4.13092,0.00249512,1.08777,0.0109319,3.25046,0.00198902,50,2.993,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
11,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.26945,0.0633644,4.13092,0.00249512,4.0287,0.0406727,3.25046,0.00198902,50,2.966,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
11,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.13178,0.0211563,8.14426,0.00511966,0.834725,0.00832872,6.441,0.00393651,50,2.83,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
11,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.04117,0.0308609,8.14426,0.00511966,1.63131,0.0164796,6.441,0.00393651,50,2.829,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
11,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.08798,0.0721206,8.14426,0.00511966,4.45,0.0449698,6.441,0.00393651,50,2.827,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
11,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.17952,0.0629336,15.8344,0.0134185,2.74829,0.0278911,12.6463,0.0103901,50,2.828,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
11,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.0619,0.0726066,15.8344,0.0134185,3.54104,0.036103,12.6463,0.0103901,50,2.83,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
11,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.87069,0.0920335,15.8344,0.0134185,5.00191,0.050948,12.6463,0.0103901,50,2.827,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.73124,0.017632,4.05114,0.00385829,0.808607,0.00814473,3.24863,0.00302982,50,2.831,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.69366,0.0376701,4.05114,0.00385829,2.10567,0.021301,3.24863,0.00302982,50,2.829,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.93324,0.0805816,4.05114,0.00385829,4.90918,0.0496937,3.24863,0.00302982,50,2.823,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.4,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,3.90795,0.0402988,8.20754,0.00696482,1.91867,0.0194323,6.54936,0.00432617,50,2.828,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.4,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,6.12757,0.0629597,8.20754,0.00696482,3.47732,0.0353384,6.54936,0.00432617,50,2.847,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.4,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,9.25643,0.0944693,8.20754,0.00696482,5.57581,0.0565467,6.54936,0.00432617,50,2.854,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.8,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.60573,0.0789063,16.8609,0.0255927,4.10575,0.041985,13.3153,0.0231804,50,2.851,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.8,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,8.91123,0.0922387,16.8609,0.0255927,4.94278,0.0505511,13.3153,0.0231804,50,2.85,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.8,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,10.5579,0.108762,16.8609,0.0255927,6.18511,0.0630047,13.3153,0.0231804,50,2.853,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.2,inf,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,1.27736,0.0129144,4.05033,0.00298108,0.529069,0.0053095,3.34827,0.0022011,50,3.038,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.2,40,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,2.68921,0.0273187,4.05033,0.00298108,1.53993,0.0155409,3.34827,0.0022011,50,2.934,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.2,20,n3,blocked,default,75,1e-07,,,,4,cuda,torch,400,8,,7.29124,0.0739295,4.05033,0.00298108,4.62352,0.046688,3.34827,0.0022011,50,2.861,2.877,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
