seed,amplitude,snr,solver,protocol,distance,lam,shrink,device,backend,field_scale,field_terms,unexplained_pct,rms_log,planted_cv_pct,floor_pct,unexplained_brain_pct,rms_log_brain,planted_cv_brain_pct,floor_brain_pct,iterations,seconds,baseline_seconds,timestamp,git_commit,torch_version,host
25,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.9381,0.0511794,9.22679,0.0116042,2.28992,0.0232808,7.54506,0.00962142,30,2.87,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
25,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.98381,0.061906,9.22679,0.0116042,3.13961,0.0319005,7.54506,0.00962142,30,2.92,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
25,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.88286,0.0809653,9.22679,0.0116042,4.70455,0.0475329,7.54506,0.00962142,30,2.825,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
25,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.0614,0.117115,18.5363,0.0314152,5.70051,0.0585548,15.1497,0.0286051,30,2.793,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
25,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.3259,0.119769,18.5363,0.0314152,6.00068,0.0616094,15.1497,0.0286051,30,3.031,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
25,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.6045,0.122327,18.5363,0.0314152,6.5263,0.0669033,15.1497,0.0286051,30,3.064,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
26,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.73066,0.0276861,4.8888,0.00266175,1.03924,0.0104618,3.92603,0.00246923,30,2.878,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
26,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.36941,0.0343389,4.8888,0.00266175,1.52622,0.0153736,3.92603,0.00246923,30,3.04,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
26,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.74313,0.0580303,4.8888,0.00266175,3.47228,0.034888,3.92603,0.00246923,30,2.833,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
26,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.56023,0.0681234,9.8941,0.00627185,3.01904,0.0307729,7.942,0.00602147,30,3.122,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
26,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.14516,0.0741754,9.8941,0.00627185,3.56263,0.036202,7.942,0.00602147,30,3.089,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
26,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.99118,0.0824693,9.8941,0.00627185,4.53952,0.0459323,7.942,0.00602147,30,2.977,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
26,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.3058,0.119989,20.2417,0.015415,5.97456,0.0623994,16.2476,0.014669,30,2.851,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
26,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.5362,0.122537,20.2417,0.015415,6.28927,0.065657,16.2476,0.014669,30,3.158,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
26,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.7239,0.124482,20.2417,0.015415,6.65475,0.0693759,16.2476,0.014669,30,2.849,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
27,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.16223,0.021934,4.2001,0.00139402,0.927968,0.00933868,3.44453,0.0012916,30,2.964,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
27,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.10855,0.0317139,4.2001,0.00139402,1.52438,0.0154004,3.44453,0.0012916,30,3.115,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
27,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.85276,0.0592074,4.2001,0.00139402,3.5238,0.0354228,3.44453,0.0012916,30,3.095,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
27,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.79181,0.0493899,8.42177,0.00280927,2.05811,0.0208978,6.90956,0.00246695,30,3.038,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
27,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.43918,0.0561928,8.42177,0.00280927,2.52672,0.0256854,6.90956,0.00246695,30,3.089,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
27,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.8655,0.0705909,8.42177,0.00280927,3.75935,0.0380363,6.90956,0.00246695,30,3.011,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
27,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.54434,0.100582,16.9327,0.00654447,4.4985,0.0462668,13.903,0.00523319,30,2.733,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
27,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.80374,0.103339,16.9327,0.00654447,4.81231,0.049476,13.903,0.00523319,30,2.803,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
27,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.1789,0.107147,16.9327,0.00654447,5.43018,0.0558211,13.903,0.00523319,30,2.751,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
28,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.29606,0.0232231,4.45045,0.0025675,0.945342,0.00951906,3.46673,0.0019458,30,2.812,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
28,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.19313,0.0324518,4.45045,0.0025675,1.58422,0.0159675,3.46673,0.0019458,30,2.844,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
28,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.51536,0.0654508,4.45045,0.0025675,3.96291,0.0398677,3.46673,0.0019458,30,2.769,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
28,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.05934,0.0519669,8.96917,0.00585954,2.3195,0.0235806,6.96572,0.00501558,30,2.917,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
28,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.89546,0.0605482,8.96917,0.00585954,2.99119,0.0303611,6.96572,0.00501558,30,2.871,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
28,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.59832,0.0773999,8.96917,0.00585954,4.57044,0.0461066,6.96572,0.00501558,30,2.903,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
28,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.1824,0.107459,18.2099,0.0156079,5.28744,0.0545189,14.0586,0.0150193,30,2.895,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
28,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.5406,0.111202,18.2099,0.0156079,5.61293,0.0578622,14.0586,0.0150193,30,3.068,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
28,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.8495,0.114079,18.2099,0.0156079,6.10586,0.0628268,14.0586,0.0150193,30,2.763,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
29,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.53564,0.0256985,5.02272,0.00213037,1.10641,0.0111423,4.23346,0.00181367,30,2.961,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
29,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.26778,0.033496,5.02272,0.00213037,1.7101,0.0173365,4.23346,0.00181367,30,2.861,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
29,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.27784,0.0539168,5.02272,0.00213037,3.31752,0.0336091,4.23346,0.00181367,30,2.756,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
29,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.22503,0.0538979,10.0979,0.0055558,2.6276,0.0268125,8.48476,0.00526672,30,2.916,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
29,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.72369,0.0592785,10.0979,0.0055558,3.09233,0.03162,8.48476,0.00526672,30,3.087,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
29,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.73629,0.0697447,10.0979,0.0055558,4.03252,0.0411677,8.48476,0.00526672,30,3.159,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
29,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.85821,0.102419,20.387,0.0163171,5.56456,0.057402,17.0358,0.0161435,30,3.023,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
29,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.1836,0.10573,20.387,0.0163171,5.85612,0.0603886,17.0358,0.0161435,30,2.998,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
29,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.5575,0.109372,20.387,0.0163171,6.38728,0.0657963,17.0358,0.0161435,30,2.923,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
30,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.66916,0.0268548,4.59402,0.00238317,1.1558,0.0116185,3.53346,0.00159495,30,2.774,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
30,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.55812,0.0361063,4.59402,0.00238317,1.83299,0.0184942,3.53346,0.00159495,30,2.896,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
30,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.66849,0.0667777,4.59402,0.00238317,4.38982,0.0441406,3.53346,0.00159495,30,2.852,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
30,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.05351,0.0618642,9.22654,0.00499569,2.94419,0.0298733,7.08863,0.00351989,30,3.063,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
30,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.86274,0.0702299,9.22654,0.00499569,3.65478,0.0370632,7.08863,0.00351989,30,2.797,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
30,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.09195,0.0823993,9.22654,0.00499569,4.86288,0.0491155,7.08863,0.00351989,30,2.818,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
30,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.1202,0.115698,18.5984,0.0117064,5.94112,0.0610913,14.2638,0.00901962,30,3.22,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
30,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.3427,0.117963,18.5984,0.0117064,6.17257,0.0634147,14.2638,0.00901962,30,3.173,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
30,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.5028,0.11945,18.5984,0.0117064,6.55185,0.0671151,14.2638,0.00901962,30,2.849,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
31,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.2158,0.0220617,4.31386,0.00215592,1.05267,0.0105628,3.77272,0.00204547,30,3.213,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
31,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.8464,0.0289459,4.31386,0.00215592,1.78702,0.0181251,3.77272,0.00204547,30,3.01,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
31,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.38405,0.0542222,4.31386,0.00215592,3.77295,0.0382177,3.77272,0.00204547,30,2.852,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
31,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.69309,0.0472808,8.62918,0.00434515,2.60979,0.0266075,7.54182,0.00409376,30,2.471,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
31,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.21986,0.0532644,8.62918,0.00434515,3.28455,0.033732,7.54182,0.00409376,30,2.52,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
31,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.50999,0.0661885,8.62918,0.00434515,4.43256,0.0453032,7.54182,0.00409376,30,2.84,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
31,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.32361,0.0938515,17.266,0.00897464,5.11388,0.052688,15.0664,0.00821814,30,2.679,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
31,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.61664,0.0973179,17.266,0.00897464,5.4034,0.0557946,15.0664,0.00821814,30,2.7,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
31,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.95335,0.101266,17.266,0.00897464,5.96339,0.0615109,15.0664,0.00821814,30,2.7,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
32,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.01433,0.0198526,3.85757,0.00769746,1.16874,0.011534,2.91914,0.00804553,30,2.368,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
32,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,1.82843,0.0182539,3.85757,0.00769746,0.906145,0.00903077,2.91914,0.00804553,30,2.562,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
32,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.51991,0.0356207,3.85757,0.00769746,2.10166,0.0210876,2.91914,0.00804553,30,2.669,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
32,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.09417,0.0399372,7.63011,0.0182317,2.72239,0.0265015,5.78325,0.0194967,30,2.671,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
32,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.81199,0.0374363,7.63011,0.0182317,2.22909,0.0218615,5.78325,0.0194967,30,2.789,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
32,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.18477,0.0423654,7.63011,0.0182317,2.1337,0.0214884,5.78325,0.0194967,30,2.862,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
32,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.68402,0.0915424,14.9354,0.0484334,7.38029,0.0693229,11.3544,0.0525508,30,2.582,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
32,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.26852,0.0876375,14.9354,0.0484334,6.64807,0.0627314,11.3544,0.0525508,30,2.469,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
32,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.48091,0.0813784,14.9354,0.0484334,4.94178,0.0475778,11.3544,0.0525508,30,2.535,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
33,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.26102,0.0227772,4.18554,0.00396929,1.00194,0.010011,3.59227,0.00306178,30,2.625,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
33,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.65733,0.0270556,4.18554,0.00396929,1.19375,0.0120313,3.59227,0.00306178,30,2.712,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
33,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.96853,0.0504359,4.18554,0.00396929,2.95918,0.0297328,3.59227,0.00306178,30,2.687,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
33,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.60086,0.0465907,8.27676,0.00862777,2.09612,0.0209756,7.12415,0.00698787,30,2.754,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
33,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.90449,0.0501505,8.27676,0.00862777,2.20887,0.0223203,7.12415,0.00698787,30,2.777,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
33,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.40903,0.0660963,8.27676,0.00862777,3.37065,0.0341733,7.12415,0.00698787,30,2.826,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
33,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.77552,0.100195,16.1857,0.0222432,5.005,0.0504643,14.0094,0.019923,30,2.721,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
33,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.1375,0.104184,16.1857,0.0222432,5.16203,0.052173,14.0094,0.019923,30,2.641,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
33,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.7125,0.110557,16.1857,0.0222432,5.67764,0.0576671,14.0094,0.019923,30,2.734,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
34,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.229,0.0223291,4.26157,0.00363443,1.14257,0.0113575,3.65604,0.00258226,30,2.692,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
34,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.52195,0.0255941,4.26157,0.00363443,1.15918,0.0116543,3.65604,0.00258226,30,2.882,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
34,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.58538,0.0465428,4.26157,0.00363443,2.65622,0.0266958,3.65604,0.00258226,30,2.817,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
34,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.53671,0.0452821,8.45832,0.00805037,2.59204,0.0256034,7.26207,0.00606404,30,2.622,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
34,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.66345,0.047172,8.45832,0.00805037,2.42751,0.0242888,7.26207,0.00606404,30,2.506,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
34,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.70431,0.0585066,8.45832,0.00805037,2.95743,0.0299765,7.26207,0.00606404,30,2.346,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
34,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.49913,0.0942702,16.66,0.0210272,6.51609,0.0634567,14.324,0.0173276,30,2.465,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
34,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.58993,0.095523,16.66,0.0210272,6.16181,0.0602238,14.324,0.0173276,30,2.444,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
34,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.85374,0.0999322,16.66,0.0210272,5.70601,0.0568656,14.324,0.0173276,30,2.367,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
35,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.10509,0.0209974,4.35394,0.00869767,0.850268,0.00848852,3.77532,0.00903084,30,2.457,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
35,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.31726,0.0234339,4.35394,0.00869767,1.0093,0.0101599,3.77532,0.00903084,30,2.5,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
35,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.60406,0.0465944,4.35394,0.00869767,2.89377,0.029082,3.77532,0.00903084,30,2.299,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
35,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.2832,0.0434629,8.73989,0.0202876,1.74602,0.0176186,7.57785,0.0210221,30,2.265,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
35,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.68168,0.0479233,8.73989,0.0202876,2.04161,0.0207054,7.57785,0.0210221,30,2.383,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
35,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.23668,0.0642491,8.73989,0.0202876,3.52971,0.0357228,7.57785,0.0210221,30,2.511,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
35,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.55595,0.0999163,17.6069,0.0548449,4.74915,0.0489217,15.263,0.0562895,30,2.206,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
35,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.8562,0.103028,17.6069,0.0548449,5.05635,0.0520503,15.263,0.0562895,30,2.309,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
35,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.0992,0.105325,17.6069,0.0548449,5.60141,0.0575927,15.263,0.0562895,30,2.339,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
36,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.43213,0.0243956,4.79511,0.0036944,1.20069,0.0120873,4.08666,0.00296145,30,2.271,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
36,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.10299,0.0314994,4.79511,0.0036944,1.83687,0.0186395,4.08666,0.00296145,30,2.356,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
36,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.46133,0.055341,4.79511,0.0036944,3.69366,0.0374655,4.08666,0.00296145,30,2.458,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
36,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.4058,0.0550838,9.54161,0.00799077,3.02868,0.0309557,8.12703,0.00666619,30,2.229,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
36,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.90136,0.0604284,9.54161,0.00799077,3.51362,0.0360282,8.12703,0.00666619,30,2.176,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
36,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.86006,0.0702853,9.54161,0.00799077,4.37011,0.0446979,8.12703,0.00666619,30,2.192,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
36,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.1419,0.101342,18.878,0.0254174,5.42568,0.0554019,16.0661,0.0243799,30,2.212,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
36,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.4172,0.104174,18.878,0.0254174,5.65986,0.0577701,16.0661,0.0243799,30,2.295,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
36,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.8058,0.108312,18.878,0.0254174,6.21448,0.0633417,16.0661,0.0243799,30,2.309,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
37,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.48798,0.0251865,4.56338,0.00350426,1.16708,0.0117892,3.91621,0.00210109,30,2.222,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
37,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.34385,0.0341154,4.56338,0.00350426,1.87882,0.0190389,3.91621,0.00210109,30,2.27,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
37,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.73937,0.0578739,4.56338,0.00350426,3.70238,0.0373549,3.91621,0.00210109,30,2.277,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
37,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.69805,0.0582519,9.08809,0.00746009,2.80752,0.0286041,7.81297,0.00509427,30,2.294,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
37,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.17087,0.0632528,9.08809,0.00746009,3.27023,0.0333644,7.81297,0.00509427,30,2.308,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
37,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.38062,0.0753001,9.08809,0.00746009,4.46838,0.0454048,7.81297,0.00509427,30,2.324,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
37,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.2484,0.104286,18.0083,0.0188599,5.08925,0.0520457,15.5413,0.0161456,30,2.213,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
